CAT_52507_184_S123_L001_R1_001	CAT_52507_212_S124_L001_R1_001	CAT_52507_240_S125_L001_R1_001	CAT_52507_271_S126_L001_R1_001	CAT_52507_351_S127_L001_R1_001	CAT_52507_356_S128_L001_R1_001	CAT_52507_362_S129_L001_R1_001	CAT_52507_385_S97_L001_R1_001	CAT_52507_392_S98_L001_R1_001	CAT_52507_397_S99_L001_R1_001	CAT_52507_401_S100_L001_R1_001	CAT_52507_406_S101_L001_R1_001	CAT_52507_407_S102_L001_R1_001	CAT_52507_411_S103_L001_R1_001	CAT_52507_413_S104_L001_R1_001	CAT_52507_414_S105_L001_R1_001	CAT_52507_415_S106_L001_R1_001	CAT_52507_418_S107_L001_R1_001	CAT_52507_422_S108_L001_R1_001	CAT_52507_425_S109_L001_R1_001	CAT_52507_429_S110_L001_R1_001	CAT_52507_431_S111_L001_R1_001	CAT_52507_440_S112_L001_R1_001	CAT_52507_442_S113_L001_R1_001	CAT_52507_445_S114_L001_R1_001	CAT_52507_465_S115_L001_R1_001	CAT_52507_467_S116_L001_R1_001	CAT_52507_472_S117_L001_R1_001	CAT_52507_473_S118_L001_R1_001	CAT_52507_477_S119_L001_R1_001	CAT_52507_479_S120_L001_R1_001	CAT_52507_484_S121_L001_R1_001	CAT_52507_485_S122_L001_R1_001	CAT_52508_002_S130_L001_R1_001	CAT_52508_004_S131_L001_R1_001	CAT_52508_011_S132_L001_R1_001	CAT_52508_014_S133_L001_R1_001	CAT_52508_017_S134_L001_R1_001	CAT_52508_019_S135_L001_R1_001	CAT_52508_022_S136_L001_R1_001	CAT_52508_024_S137_L001_R1_001	CAT_52508_025_S138_L001_R1_001	CAT_52508_027_S139_L001_R1_001	CAT_52508_031_S140_L001_R1_001	CAT_52508_033_S141_L001_R1_001	CAT_52508_036_S142_L001_R1_001	CAT_52508_039_S143_L001_R1_001	CAT_52508_040_S144_L001_R1_001	CAT_52508_043_S145_L001_R1_001	CAT_52508_046_S146_L001_R1_001	CAT_52508_047_S147_L001_R1_001	CAT_52508_052_S148_L001_R1_001	CAT_52508_056_S149_L001_R1_001	CAT_52508_062_S150_L001_R1_001	CAT_52508_064_S151_L001_R1_001	CAT_52508_065_S152_L001_R1_001	CAT_52508_069_S153_L001_R1_001	CAT_52508_070_S154_L001_R1_001	CAT_52508_078_S155_L001_R1_001	CAT_52508_079_S156_L001_R1_001	CAT_52508_086_S157_L001_R1_001	CAT_52508_087_S158_L001_R1_001	CAT_52508_088_S159_L001_R1_001	CAT_52508_090_S160_L001_R1_001	CAT_52508_091_S161_L001_R1_001	CAT_52508_101_S162_L001_R1_001	CAT_52508_105_S163_L001_R1_001	CAT_52508_106_S164_L001_R1_001	CAT_52508_111_S165_L001_R1_001	CAT_52508_114_S166_L001_R1_001	CAT_52508_115_S167_L001_R1_001	CAT_52508_117_S168_L001_R1_001	CAT_52508_119_S169_L001_R1_001	CAT_52508_127_S170_L001_R1_001	CAT_52508_129_S171_L001_R1_001	CAT_52508_131_S172_L001_R1_001	CAT_52508_134_S173_L001_R1_001	CAT_52508_135_S174_L001_R1_001	CAT_52508_139_S175_L001_R1_001	CAT_52508_143_S176_L001_R1_001	CAT_52508_145_S177_L001_R1_001	CAT_52508_149_S178_L001_R1_001	CAT_52508_156_S179_L001_R1_001	CAT_52508_157_S180_L001_R1_001	CAT_52508_158_S181_L001_R1_001	CAT_52508_167_S182_L001_R1_001	CAT_52508_168_S183_L001_R1_001	CAT_52508_173_S184_L001_R1_001	CAT_52508_174_S185_L001_R1_001	CAT_52508_176_S186_L001_R1_001	CAT_52508_179_S187_L001_R1_001	CAT_52508_182_S188_L001_R1_001	CAT_52508_183_S189_L001_R1_001	CAT_52508_189_S190_L001_R1_001	CAT_52508_201_S191_L001_R1_001
Tpa_6445_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6449_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6451_1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,1	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,1	0,1	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,2	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0
Tpa_6453_1	1,0	4,0	0,0	0,0	0,0	1,0	0,0	0,3	3,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,1	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	3,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,1	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0
Tpa_6487_1	17,0	119,0	13,0	6,0	13,0	32,0	6,0	9,0	7,0	18,0	1,0	13,0	3,0	6,0	12,0	1,0	17,0	33,0	2,0	6,0	2,0	13,0	4,0	5,0	9,0	7,0	7,0	5,0	2,0	2,0	0,0	11,0	44,0	7,0	2,0	67,0	5,0	11,0	1,0	0,0	1,0	4,0	5,0	2,5	12,0	1,0	0,1	5,0	7,0	10,0	0,0	19,0	2,0	9,0	3,0	4,0	23,0	7,0	7,0	8,0	2,0	6,0	5,0	2,0	0,0	2,0	18,0	11,0	3,0	2,0	7,0	0,0	12,0	8,0	2,0	2,8	5,0	1,0	8,0	6,5	65,0	1,0	14,0	13,0	1,0	0,0	0,0	0,0	5,0	17,0	6,0	1,0	12,0	25,0	1,0
Tpa_6493_1	2,0	8,7	2,0	0,0	4,0	7,0	0,0	1,0	7,0	2,0	0,0	2,0	0,0	1,0	2,0	0,0	5,0	13,0	2,0	5,0	0,0	3,0	1,0	0,0	2,0	0,1	2,0	0,0	0,0	2,0	0,0	1,0	17,0	0,0	0,0	5,7	0,0	2,0	0,0	0,0	1,0	2,0	1,0	0,0	5,0	0,0	0,0	5,0	2,0	8,0	2,0	13,0	1,0	2,0	0,0	4,0	6,0	1,0	0,0	2,0	0,0	0,0	1,0	0,0	0,0	0,0	2,0	4,0	0,0	1,0	1,0	0,0	1,0	0,0	1,0	8,0	3,0	0,0	2,2	0,0	120,0	1,0	14,0	2,0	2,0	0,0	0,0	0,0	1,0	5,0	0,0	2,0	5,0	10,0	0,0
Tpa_6511_1	0,4	0,3	0,1	0,3	0,0	0,0	0,0	0,4	0,5	0,7	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,4	0,2	0,0	0,0	0,1	0,0	0,2	0,0	0,1	0,0	0,0	0,2	0,0	0,1	0,1	0,0	0,0	0,0	0,2	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,3	0,0	0,1	0,1	0,0	0,0	0,3	0,1	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,1	0,4	0,0	0,0	0,0	0,0	0,0	0,2	0,10	0,0	0,1	0,2	0,0	0,0	0,0	0,0	0,3	0,1	0,0	0,0	0,1	0,0	0,0
Tpa_6528_1	0,0	0,1	0,0	0,1	0,0	0,3	0,1	0,0	0,0	0,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,2	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	2,9	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0
Tpa_6543_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6562_1	3,0	2,0	0,0	4,0	1,0	3,0	0,0	6,0	2,0	0,0	0,0	1,0	0,0	2,0	0,0	0,0	1,0	7,0	0,0	0,0	0,0	3,0	0,0	1,0	2,0	0,0	1,0	0,0	3,0	0,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	8,0	0,0	0,0	0,0	1,0	2,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	1,0	1,0	1,0	0,0	0,0	3,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	1,0	4,0	1,0	4,0	4,0	0,0	0,0	0,0	0,0	2,0	2,0	1,0	2,0	0,0	0,0	0,0
Tpa_6565_1	0,177	0,147	0,16	51,42	0,106	0,122	0,12	0,12	0,53	0,21	1,0	0,58	0,3	0,37	0,95	0,1	0,55	0,109	0,9	0,22	0,5	0,67	0,14	0,31	1,98	0,151	1,61	0,10	0,163	0,22	2,104	0,124	0,80	0,31	0,8	0,39	0,2	56,56	0,14	0,0	0,13	0,31	0,69	0,26	0,30	0,178	0,66	0,12	7,8	0,26	0,9	0,115	0,2	0,5	0,5	0,24	0,64	0,15	0,38	0,65	0,6	0,36	0,263	40,28	0,0	0,3	0,99	0,40	0,0	0,1	0,12	0,0	0,10	0,132	0,26	0,38	0,17	0,0	0,6	0,34	0,583	0,77	0,111	1,234	0,27	0,0	0,2	0,0	0,124	0,47	0,9	0,35	1,64	0,68	0,3
Tpa_6586_1	0,5	0,11	0,0	0,12	0,2	0,9	0,0	0,3	0,2	0,3	0,0	0,2	0,0	0,2	0,4	0,0	0,1	0,16	0,0	0,1	0,0	2,0	0,1	0,0	0,5	0,10	0,2	0,0	0,3	0,2	0,3	0,0	0,12	0,2	0,1	0,4	0,0	0,7	0,1	0,0	0,0	0,0	0,6	0,1	0,2	0,6	0,1	0,1	0,0	0,0	0,2	0,11	0,1	0,0	0,1	0,3	0,2	0,0	0,4	0,9	0,0	0,0	0,15	0,2	0,0	0,0	0,3	0,4	0,0	0,0	0,1	0,0	0,1	0,15	0,1	0,6	0,0	0,0	0,1	0,3	0,71	0,5	0,3	0,8	0,0	0,0	0,0	0,0	0,5	0,2	0,0	0,0	0,3	0,8	0,0
Tpa_6591_1	0,16	0,109	2,3	0,27	0,18	0,70	4,0	0,14	0,9	0,18	0,0	0,14	0,1	0,8	0,16	0,2	10,8	0,47	0,4	0,4	0,1	0,16	0,3	0,11	0,14	0,18	0,11	1,1	0,3	3,5	8,4	0,10	0,57	0,13	0,0	0,45	1,0	0,22	0,2	0,0	2,0	0,8	0,16	0,9	0,14	5,4	0,2	0,7	0,4	6,4	0,6	0,54	0,1	4,0	0,2	7,3	9,5	0,5	0,12	0,21	0,0	0,1	0,37	0,17	0,0	0,1	0,8	0,14	0,4	0,2	1,1	0,0	11,8	0,38	0,3	5,14	0,3	0,1	0,8	0,22	81,67	0,13	0,20	14,11	0,2	0,0	0,0	0,0	0,17	0,12	3,1	0,2	13,9	0,29	0,0
Tpa_6604_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6611_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6630_1	10,7	19,16	0,0	19,11	17,0	0,3	0,1	6,8	12,0	7,0	1,0	7,0	0,1	1,3	7,7	1,0	3,3	10,7	2,0	1,0	0,0	3,0	1,0	3,0	6,0	13,0	8,4	1,0	8,0	0,1	6,0	0,7	33,0	3,0	1,0	11,8	0,0	24,17	0,0	0,0	0,0	2,0	1,4	0,0	1,2	12,0	0,0	3,0	1,1	1,0	0,0	11,12	1,0	0,0	1,0	3,0	3,1	2,0	5,1	9,0	1,0	2,1	34,0	12,0	0,0	1,0	10,0	14,0	1,0	0,0	3,0	0,0	5,0	59,0	2,0	0,0	1,0	0,0	4,3	6,0	108,0	13,0	5,4	19,15	2,0	0,0	0,0	0,0	28,0	3,0	1,0	0,2	5,0	11,0	0,0
Tpa_6654_1	0,0	0,1	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,1	3,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,2	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0
Tpa_6683_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_6687_1	0,0	2,0	0,1	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0
Tpa_6689_1	12,0	26,0	1,0	13,0	3,3	11,0	1,0	3,3	4,0	6,0	0,0	0,1	0,0	1,0	3,0	0,0	2,0	6,0	0,0	0,0	0,0	3,0	0,0	2,0	1,0	4,0	2,0	0,0	9,0	0,0	7,0	7,0	3,0	2,0	0,0	11,0	0,0	20,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,11	0,0	1,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	1,0	0,0	2,0	17,0	0,0	0,0	36,0	5,0	0,0	1,0	4,0	1,0	0,0	0,0	0,0	0,0	1,0	0,28	0,0	0,1	1,0	0,0	0,0	1,0	42,0	5,14	0,0	4,0	0,0	0,0	0,0	0,0	12,0	1,2	1,0	0,0	1,0	0,0	0,0
Tpa_6713_1	2,0	0,6	0,0	3,0	2,0	17,0	0,0	8,0	2,0	8,0	0,0	1,0	0,0	1,0	2,0	0,0	2,0	6,0	0,0	1,0	1,0	2,0	0,0	0,0	2,0	1,0	0,0	0,0	5,0	0,0	0,0	3,0	4,0	0,0	0,0	0,0	0,0	4,0	0,0	2,0	0,0	0,0	0,1	0,0	2,0	5,0	0,0	0,0	1,0	1,0	0,0	2,0	0,0	0,0	0,0	1,0	2,0	0,0	1,0	4,0	0,0	0,0	1,1	1,0	0,0	0,0	3,0	0,1	1,0	0,0	1,0	0,0	4,0	5,0	1,0	0,0	0,0	0,0	0,1	0,0	22,0	1,0	3,0	1,0	0,0	0,0	0,0	0,0	7,0	2,0	2,0	1,0	4,0	1,0	0,0
Tpa_6733_1	1,0	122,0	8,0	1,0	5,0	11,0	4,0	5,0	5,0	15,12	0,0	7,0	1,0	1,0	3,0	3,0	3,0	18,0	5,0	2,0	1,0	8,0	1,1	2,0	7,0	2,0	3,0	1,0	2,0	2,0	1,0	6,0	34,0	1,0	2,0	55,0	0,0	1,4	2,0	1,0	0,0	2,0	4,0	8,0	9,0	1,0	0,0	2,0	4,0	4,0	0,0	9,10	4,0	1,0	1,0	5,0	8,0	1,0	6,0	2,2	0,0	2,0	4,0	2,0	0,0	0,0	10,0	8,0	1,0	1,0	0,0	0,0	7,0	3,0	1,0	10,0	2,0	1,0	0,3	5,0	59,0	3,0	8,0	10,0	1,0	0,0	0,0	0,0	10,0	7,0	2,0	0,0	9,0	14,0	0,0
Tpa_6768_1	0,310	140,223	0,106	0,210	0,167	0,410	0,72	0,100	0,124	23,44	0,2	0,265	0,19	0,110	0,507	0,13	0,93	0,276	1,9	0,58	12,9	0,189	0,62	0,196	0,191	0,439	0,310	0,51	0,327	0,46	0,148	0,361	0,235	0,81	0,31	76,92	0,12	0,291	0,54	0,5	0,43	0,96	0,137	0,92	0,220	0,217	0,97	0,62	0,45	0,67	0,36	0,214	0,7	0,64	0,12	0,92	0,283	0,43	0,269	0,221	0,7	0,96	0,435	1,200	0,1	0,5	0,212	0,107	0,16	0,2	0,46	0,1	0,100	0,362	0,45	0,119	0,29	0,0	0,61	0,103	1,1051	32,49	0,203	2,1146	43,77	0,0	0,4	0,0	91,151	0,159	0,45	0,93	0,142	0,238	0,12
Tpa_6773_1	0,238	0,399	0,50	0,200	0,180	1,427	0,21	13,23	0,111	0,46	0,4	0,202	0,35	0,66	1,370	0,20	1,190	0,467	0,76	0,116	0,27	0,186	0,75	0,65	7,30	0,350	0,58	0,28	0,174	0,44	0,93	0,194	1,184	0,74	0,8	0,199	0,11	0,335	0,27	0,0	0,31	0,62	0,152	0,94	0,217	0,187	0,32	0,73	0,49	0,102	0,17	0,150	0,15	7,13	0,10	0,75	0,179	0,45	0,98	0,190	0,1	1,47	0,215	0,148	0,1	0,4	0,196	0,79	0,10	0,1	0,38	0,2	0,70	0,203	0,23	1,147	0,35	0,4	0,44	0,57	0,882	0,119	0,281	1,527	0,78	0,0	0,1	0,1	0,291	38,72	0,17	0,38	0,180	0,290	0,10
Tpa_6774_1	0,0	3,0	0,0	0,0	0,0	0,0	0,0	6,0	3,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	2,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0
Tpa_6786_1	22,0	25,0	1,0	65,0	24,0	7,0	0,0	15,0	4,1	29,0	1,0	6,0	0,0	0,0	12,0	0,0	3,0	6,0	0,0	2,0	1,0	8,0	0,0	25,0	38,0	10,0	73,0	0,0	16,0	3,0	11,0	15,1	11,0	4,0	0,0	3,0	1,0	106,0	0,0	0,0	0,0	3,0	3,0	1,0	8,0	36,0	2,0	0,0	0,0	1,0	0,0	5,0	0,0	1,0	1,0	3,0	5,0	1,0	4,0	13,7	0,0	0,0	187,0	43,0	0,0	0,0	2,7	2,0	0,0	0,0	0,0	0,0	2,0	73,0	0,0	1,0	2,0	0,0	1,0	7,0	120,0	66,0	4,0	141,0	1,0	0,0	0,0	0,0	63,0	4,0	2,0	1,0	7,0	8,0	1,0
Tpa_6814_1	0,4	0,50	0,0	0,8	0,13	0,8	0,0	0,3	0,2	0,1	0,0	0,1	0,0	2,0	5,1	0,0	1,1	0,19	0,2	0,1	0,0	0,10	0,0	0,3	0,2	0,2	0,6	0,0	0,1	1,0	0,4	3,3	0,18	0,1	0,0	0,38	0,2	0,14	0,1	0,0	0,1	0,0	0,2	0,0	0,5	0,1	0,2	4,0	0,1	0,2	0,0	7,6	0,1	0,1	0,0	0,5	0,3	0,0	0,4	0,3	0,0	0,0	0,12	2,0	0,0	0,0	3,3	0,6	0,0	0,0	0,0	0,0	0,1	0,17	0,1	1,7	0,5	0,0	0,1	0,3	73,57	0,7	0,12	0,13	0,0	0,0	0,0	0,0	0,4	0,6	0,2	0,1	0,9	0,13	0,0
Tpa_6816_1	0,66	320,0	7,5	30,15	38,24	60,40	3,6	20,0	1,21	0,18	0,1	47,27	0,4	0,35	0,42	0,2	34,22	105,54	0,9	0,15	10,3	29,17	0,19	25,16	22,17	167,0	0,23	0,5	0,17	8,4	0,25	80,0	64,55	12,10	0,2	156,0	3,0	53,18	6,0	2,0	6,2	13,6	0,44	0,25	18,13	71,0	5,0	8,6	0,12	13,9	0,5	63,33	5,3	7,6	0,5	20,6	1,32	4,4	0,37	38,23	0,1	13,4	0,41	22,15	0,0	0,2	39,18	34,23	0,4	0,1	0,9	0,0	0,34	0,38	1,1	15,7	0,11	0,1	0,17	19,9	353,237	0,28	48,44	78,39	0,11	0,0	1,0	1,0	0,56	31,6	5,2	1,19	23,20	47,33	2,0
Tpa_6853_1	0,0	4,0	1,0	0,0	3,0	9,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	7,0	0,0	0,0	0,0	2,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	4,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	2,0	0,0	0,0	0,0	0,0	1,0	2,0	5,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	1,0	0,0	1,0	0,0	0,1	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	44,0	1,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	1,0	4,0	0,0
Tpa_6887_1	3,0	17,0	3,0	0,0	3,0	5,0	0,0	6,0	3,0	1,0	0,0	4,0	0,0	0,0	3,0	0,0	4,0	6,0	1,0	1,0	1,0	2,0	0,0	1,0	0,0	4,0	6,0	0,0	1,0	0,0	1,0	1,0	4,0	0,0	0,0	12,0	0,0	3,0	0,0	0,0	1,0	1,0	2,0	1,0	0,0	3,0	0,0	0,0	0,0	2,0	0,0	3,8	1,0	1,0	1,0	1,0	3,0	1,0	0,0	1,0	0,0	0,0	0,0	4,0	0,0	0,0	5,0	2,0	0,0	0,0	3,0	0,0	4,0	2,0	1,0	5,0	0,0	0,0	2,0	0,1	41,0	0,0	7,0	4,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	1,0	0,0	7,0	0,0
Tpa_6922_1	23,0	447,0	26,0	32,0	61,0	186,0	12,0	38,0	31,0	18,0	1,0	47,30	10,0	5,1	62,0	5,0	66,0	176,0	47,0	47,0	8,0	84,0	24,0	16,0	48,0	135,0	20,15	4,0	5,5	15,0	20,0	22,0	79,56	31,0	2,0	247,0	5,0	98,0	3,0	0,0	3,0	21,0	47,0	47,0	123,0	20,0	2,0	29,0	18,0	51,0	17,0	180,0	7,0	5,6	9,0	69,0	59,0	1,9	56,0	70,0	0,0	18,0	36,0	50,0	2,0	2,0	87,0	80,0	8,0	0,0	15,0	1,0	24,0	75,0	5,0	71,0	16,0	0,0	33,0	47,0	746,0	26,1	39,35	133,1	22,0	0,0	0,0	0,0	42,0	26,13	13,0	14,0	90,0	70,50	2,0
